# time, h1_signal, l1_signal
1.195312500000000000e+00 2.808229541714592994e-23 -5.514399583222095384e-23
1.195800781250000000e+00 3.481352585093686869e-23 -5.222006306429970973e-23
1.196289062500000000e+00 4.114216006348054582e-23 -4.864751970214336630e-23
1.196777343750000000e+00 4.699029631638044010e-23 -4.446967894646595410e-23
1.197265625000000000e+00 5.228558717805219352e-23 -3.973794406406186459e-23
1.197753906250000000e+00 5.696212182487135713e-23 -3.451074759465232805e-23
1.198242187500000000e+00 6.096089712463373747e-23 -2.885314098247759532e-23
1.198730468750000000e+00 6.423102958333217393e-23 -2.283614725157751089e-23
1.199218750000000000e+00 6.673027700072418455e-23 -1.653550716220138613e-23
1.199707031250000000e+00 6.842532522092746390e-23 -1.003111353396345174e-23
1.200195312500000000e+00 6.929278716523845687e-23 -3.406039007234857478e-24
1.200683593750000000e+00 6.931937721265693580e-23 3.254938359906951711e-24
1.201171875000000000e+00 6.850194766323982117e-23 9.866063989046892572e-24
1.201660156250000000e+00 6.684809145858156331e-23 1.634179204533252582e-23
1.202148437500000000e+00 6.437578723843633266e-23 2.259824218555834764e-23
1.202636718750000000e+00 6.111307314367709645e-23 2.855384250362749670e-23
1.203125000000000000e+00 5.709823537675051562e-23 3.413051876030002241e-23
1.203613281250000000e+00 5.237903982032492260e-23 3.925502129490940769e-23
1.204101562500000000e+00 4.701218528376336822e-23 4.385949083352406191e-23
1.204589843750000000e+00 4.106313646176504545e-23 4.788265474055000992e-23
1.205078125000000000e+00 3.460493055311341178e-23 5.127094190369084698e-23
1.205566406250000000e+00 2.771732381394716291e-23 5.397880118199546602e-23
1.206054687500000000e+00 2.048618482488642513e-23 5.596963634966659747e-23
1.206542968750000000e+00 1.300193052780506727e-23 5.721645666140967269e-23
1.207031250000000000e+00 5.358537222488234856e-24 5.770182953131064621e-23
1.207519531250000000e+00 -2.347272931713369179e-24 5.741854327647046800e-23
1.208007812500000000e+00 -1.001772216174305178e-23 5.636986242713832991e-23
1.208496093750000000e+00 -1.755497667039735394e-23 5.456918389090568283e-23
1.208984375000000000e+00 -2.486215985351183231e-23 5.204036726563864944e-23
1.209472656250000000e+00 -3.184516937736125487e-23 4.881743790889035884e-23
1.209960937500000000e+00 -3.841365065301886255e-23 4.494378035477381152e-23
1.210449218750000000e+00 -4.448205080341552721e-23 4.047201896378964593e-23
1.210937500000000000e+00 -4.997126276095506535e-23 3.546321182882874450e-23
1.211425781250000000e+00 -5.480927784147940208e-23 2.998576996484088477e-23
1.211914062500000000e+00 -5.893206616819888203e-23 2.411508510228876973e-23
1.212402343750000000e+00 -6.228494352203508487e-23 1.793235975403684057e-23
1.212890625000000000e+00 -6.482293384720994595e-23 1.152328452331051165e-23
1.213378906250000000e+00 -6.651150479621452077e-23 4.977330905742639257e-24
1.213867187500000000e+00 -6.732757040753401474e-23 -1.613821650406787114e-24
1.214355468750000000e+00 -6.725938386449785755e-23 -8.157761456460117299e-24
1.214843750000000000e+00 -6.630686631981871319e-23 -1.456217011387902314e-23
1.215332031250000000e+00 -6.448201013130964497e-23 -2.073646275699864168e-23
1.215820312500000000e+00 -6.180823949027954888e-23 -2.659310926195977143e-23
1.216308593750000000e+00 -5.832040453344836641e-23 -3.204842161485256583e-23
1.216796875000000000e+00 -5.406472304957053527e-23 -3.702421535659444074e-23
1.217285156250000000e+00 -4.909774058664633308e-23 -4.144899597982263157e-23
1.217773437500000000e+00 -4.348597553891824799e-23 -4.525868520201829087e-23
1.218261718750000000e+00 -3.730526715373463869e-23 -4.839810308009046615e-23
1.218750000000000000e+00 -3.063921904943633984e-23 -5.082170055176791966e-23
1.219238281250000000e+00 -2.357845585090665291e-23 -5.249389732477507476e-23
1.219726562500000000e+00 -1.621950990702074602e-23 -5.339013059651678560e-23
1.220214843750000000e+00 -8.663046288788254346e-24 -5.349707314812508285e-23
1.220703125000000000e+00 -1.013019016399826860e-24 -5.281267264578152252e-23
1.221191406250000000e+00 6.624707342858983762e-24 -5.134684384222296294e-23
1.221679687500000000e+00 1.414427720952781926e-23 -4.912116652787965620e-23
1.222167968750000000e+00 2.144083861305446851e-23 -4.616847579001016128e-23
1.222656250000000000e+00 2.841218809309647022e-23 -4.253293316367200728e-23
1.223144531250000000e+00 3.496066969209548923e-23 -3.826902081648060708e-23
1.223632812500000000e+00 4.099402362028580957e-23 -3.344067217702606061e-23
1.224121093750000000e+00 4.642690052366511866e-23 -2.812087890612822702e-23
1.224609375000000000e+00 5.118238797500154405e-23 -2.239027137646492349e-23
1.225097656250000000e+00 5.519255983894198252e-23 -1.633602849653411372e-23
1.225585937500000000e+00 5.839984414876974631e-23 -1.005108390722396332e-23
1.226074218750000000e+00 6.075821081185580652e-23 -3.632243054952584325e-24
1.226562500000000000e+00 6.223340614494700724e-23 2.821219409175893520e-24
1.227050781250000000e+00 6.280396413918132263e-23 9.208743320636043702e-24
1.227539062500000000e+00 6.246171323834016655e-23 1.543057723402163576e-23
1.228027343750000000e+00 6.121138585186884579e-23 2.138909187234658700e-23
1.228515625000000000e+00 5.907107511821158210e-23 2.698994141109144876e-23
1.229003906250000000e+00 5.607207854382031111e-23 3.214405387056638256e-23
1.229492187500000000e+00 5.225807737747607091e-23 3.676876146831616103e-23
1.229980468750000000e+00 4.768520112023805592e-23 4.078898465895795241e-23
1.230468750000000000e+00 4.242125019854664765e-23 4.413910586353303911e-23
1.230957031250000000e+00 3.654434186242535400e-23 4.676376359726478276e-23
1.231445312500000000e+00 3.014236549344197941e-23 4.861870751495206250e-23
1.231933593750000000e+00 2.331147163112245768e-23 4.967207903939606395e-23
1.232421875000000000e+00 1.615429787937037482e-23 4.990450796591268298e-23
1.232910156250000000e+00 8.779104644989396417e-24 4.930949157929608551e-23
1.233398437500000000e+00 1.297937106675341341e-24 4.789413315473665951e-23
1.233886718750000000e+00 -6.175232017335962435e-24 4.567871968938463910e-23
1.234375000000000000e+00 -1.352557463825391726e-23 4.269670359137202367e-23
1.234863281250000000e+00 -2.063959288552186992e-23 3.899475609316390271e-23
1.235351562500000000e+00 -2.740709459056391544e-23 3.463155552084933038e-23
1.235839843750000000e+00 -3.372239077856787105e-23 2.967708351082189287e-23
1.236328125000000000e+00 -3.948648021281016832e-23 2.421187686235057307e-23
1.236816406250000000e+00 -4.460863492012710497e-23 1.832522089461652335e-23
1.237304687500000000e+00 -4.900725558862342382e-23 1.211413229862971981e-23
1.237792968750000000e+00 -5.261173142733507648e-23 5.682183867121219177e-24
1.238281250000000000e+00 -5.536356187497120669e-23 -8.626576691312259969e-25
1.238769531250000000e+00 -5.721696271928268616e-23 -7.409377298479079740e-24
1.239257812500000000e+00 -5.814040949461858572e-23 -1.384564710029063344e-23
1.239746093750000000e+00 -5.811712564668288337e-23 -2.006035235138722389e-23
1.240234375000000000e+00 -5.714507796015484302e-23 -2.594505039576185136e-23
1.240722656250000000e+00 -5.523772991895774547e-23 -3.139577870965700231e-23
1.241210937500000000e+00 -5.242358181793808590e-23 -3.631531637760266524e-23
1.241699218750000000e+00 -4.874552545883101883e-23 -4.061427933695847170e-23
1.242187500000000000e+00 -4.426098996094613940e-23 -4.421278015668716191e-23
1.242675781250000000e+00 -3.904083137641475298e-23 -4.704242186578136197e-23
1.243164062500000000e+00 -3.316822559033441448e-23 -4.904712204404279588e-23
1.243652343750000000e+00 -2.673811631829443152e-23 -5.018453135208501168e-23
1.244140625000000000e+00 -1.985523293461165216e-23 -5.042736743957315059e-23
1.244628906250000000e+00 -1.263232980390130501e-23 -4.976341450863094535e-23
1.245117187500000000e+00 -5.188948910451029259e-24 -4.819615100899288665e-23
1.245605468750000000e+00 2.351070516977623388e-24 -4.574512069965364832e-23
1.246093750000000000e+00 9.861453209758840202e-24 -4.244518519929193263e-23
1.246582031250000000e+00 1.721491331866879102e-23 -3.834662888401166964e-23
1.247070312500000000e+00 2.428583878935807958e-23 -3.351480124696592252e-23
1.247558593750000000e+00 3.095222056020741185e-23 -2.802865154948362123e-23
1.248046875000000000e+00 3.709736948925827542e-23 -2.198003199096821582e-23
1.248535156250000000e+00 4.261272934945046347e-23 -1.547223722973504486e-23
1.249023437500000000e+00 4.739953903520553090e-23 -8.617655392734549412e-24
1.249511718750000000e+00 5.137024301733012908e-23 -1.536432784707864724e-24
1.250000000000000000e+00 5.445071565171660289e-23 5.645568604395327303e-24
1.250488281250000000e+00 5.658115393559761199e-23 1.279933256513148652e-23
1.250976562500000000e+00 5.771701872694175830e-23 1.979419777735778972e-23
1.251464843750000000e+00 5.783074098676642637e-23 2.650032849642871060e-23
1.251953125000000000e+00 5.691199673051380270e-23 3.279156868598449536e-23
1.252441406250000000e+00 5.496812207724712398e-23 3.854724004072355600e-23
1.252929687500000000e+00 5.202489856832185612e-23 4.365484257764225829e-23
1.253417968750000000e+00 4.812566224472932741e-23 4.801258920414708140e-23
1.253906250000000000e+00 4.333072036336405680e-23 5.153066728521342904e-23
1.254394531250000000e+00 3.771704618734270655e-23 5.413337135290887264e-23
1.254882812500000000e+00 3.137649257448260231e-23 5.576085478184997713e-23
1.255371093750000000e+00 2.441468617599744039e-23 5.636984205370911366e-23
1.255859375000000000e+00 1.695001045363441906e-23 5.593536075255545512e-23
1.256347656250000000e+00 9.111052295215972193e-24 5.445176331093375777e-23
1.256835937500000000e+00 1.034776148639774890e-24 5.193261740538713406e-23
1.257324218750000000e+00 -7.135494334604504047e-24 4.841136953082616021e-23
1.257812500000000000e+00 -1.525340321550969315e-23 4.394089307733406746e-23
1.258300781250000000e+00 -2.317172158822503992e-23 3.859212371397367351e-23
1.258789062500000000e+00 -3.074462758085940285e-23 3.245367789859349850e-23
1.259277343750000000e+00 -3.783094369804205734e-23 2.563039827448586741e-23
1.259765625000000000e+00 -4.429605188983126453e-23 1.824133974376607751e-23
1.260253906250000000e+00 -5.001425895153085073e-23 1.041864603557363630e-23
1.260742187500000000e+00 -5.487200776772297827e-23 2.304996174225702795e-24
1.261230468750000000e+00 -5.876961836542042253e-23 -5.949411136836629228e-24
1.261718750000000000e+00 -6.162345679385157557e-23 -1.418901956129020840e-23
1.262207031250000000e+00 -6.336837291847957826e-23 -2.225637270727172597e-23
1.262695312500000000e+00 -6.395834194597661532e-23 -2.999536737175860727e-23
1.263183593750000000e+00 -6.336763816752580318e-23 -3.725341284496249569e-23
1.263671875000000000e+00 -6.159211605461849668e-23 -4.388482145335607535e-23
1.264160156250000000e+00 -5.864889724931690020e-23 -4.975378194218239480e-23
1.264648437500000000e+00 -5.457688687259011730e-23 -5.473652963452711065e-23
1.265136718750000000e+00 -4.943704832949951533e-23 -5.872482455654663664e-23
1.265625000000000000e+00 -4.331091767258801188e-23 -6.162854355296714904e-23
1.266113281250000000e+00 -3.629984533129725628e-23 -6.337724310274514524e-23
1.266601562500000000e+00 -2.852360687819774742e-23 -6.392257960369749445e-23
1.267089843750000000e+00 -2.011751542488396021e-23 -6.323931768288165700e-23
1.267578125000000000e+00 -1.123070742796469817e-23 -6.132552723402306183e-23
1.268066406250000000e+00 -2.023860773296138917e-24 -5.820380460352412626e-23
1.268554687500000000e+00 7.334219403643292970e-24 -5.392109557007855381e-23
1.269042968750000000e+00 1.666879091952025308e-23 -4.854799895480867921e-23
1.269531250000000000e+00 2.580235827364632177e-23 -4.217879069931747595e-23
1.270019531250000000e+00 3.455886063756938256e-23 -3.492951609045321826e-23
1.270507812500000000e+00 4.276647093005482974e-23 -2.693556073513090033e-23
1.270996093750000000e+00 5.026125248118299309e-23 -1.834982406280476850e-23
1.271484375000000000e+00 5.689105725624631735e-23 -9.339165426321446061e-24
1.271972656250000000e+00 6.251764547647392235e-23 -8.110220332740346582e-26
1.272460937500000000e+00 6.701972469106332040e-23 9.238663217000863314e-24
1.272949218750000000e+00 7.029602646332667559e-23 1.843039898836270779e-23
1.273437500000000000e+00 7.226683546308956718e-23 2.730411091567958020e-23
1.273925781250000000e+00 7.287663865059312647e-23 3.567289531848124801e-23
1.274414062500000000e+00 7.209625649371672796e-23 4.335799679992824855e-23
1.274902343750000000e+00 6.992309373090343888e-23 5.019285507776372746e-23
1.275390625000000000e+00 6.638219607042507266e-23 5.602634334961508244e-23
1.275878906250000000e+00 6.152625466883239422e-23 6.072701664464549597e-23
1.276367187500000000e+00 5.543401507781488545e-23 6.418570235002021204e-23
1.276855468750000000e+00 4.820992091469815838e-23 6.631752918475111511e-23
1.277343750000000000e+00 3.998272535121787754e-23 6.706511136128840538e-23
1.277832031250000000e+00 3.090282674054679115e-23 6.640006692499393399e-23
1.278320312500000000e+00 2.114068715239822641e-23 6.432416277860075878e-23
1.278808593750000000e+00 1.088360905229150723e-23 6.087100597032721141e-23
1.279296875000000000e+00 3.313205312889464907e-25 5.610527066549077139e-23
1.279785156250000000e+00 -1.030721183537274650e-23 5.012138771011731538e-23
1.280273437500000000e+00 -2.081836217872680338e-23 4.304255546711046174e-23
1.280761718750000000e+00 -3.098866701397084037e-23 3.501758499441063332e-23
1.281250000000000000e+00 -4.060800150851076863e-23 2.621810403787753301e-23
1.281738281250000000e+00 -4.947421761315705102e-23 1.683626306516321143e-23
1.282226562500000000e+00 -5.739784184601752688e-23 7.080235299845599351e-24
1.282714843750000000e+00 -6.420544206704301226e-23 -2.829965980609622901e-24
1.283203125000000000e+00 -6.974455522342932245e-23 -1.266679617668595466e-23
1.283691406250000000e+00 -7.388786650398580382e-23 -2.220167590087826858e-23
1.284179687500000000e+00 -7.653550023758960819e-23 -3.121035341702389915e-23
1.284667968750000000e+00 -7.761828432246564460e-23 -3.947776086768142892e-23
1.285156250000000000e+00 -7.709956921668762933e-23 -4.680405027113594790e-23
1.285644531250000000e+00 -7.497548838346100171e-23 -5.300872939880080121e-23
1.286132812500000000e+00 -7.127661113927016499e-23 -5.793462607550125733e-23
1.286621093750000000e+00 -6.606810997889664465e-23 -6.145321013654386981e-23
1.287109375000000000e+00 -5.944857890995062931e-23 -6.346800994134330324e-23
1.287597656250000000e+00 -5.154977037282279177e-23 -6.391788497916032834e-23
1.288085937500000000e+00 -4.253394594629384108e-23 -6.278060272305827388e-23
1.288574218750000000e+00 -3.258985617189929240e-23 -6.007331681482399214e-23
1.289062500000000000e+00 -2.192974165409860062e-23 -5.585249845970405028e-23
1.289550781250000000e+00 -1.078434248231283958e-23 -5.021383833419900131e-23
1.290039062500000000e+00 6.023025080104598632e-25 -4.328952620147724098e-23
1.290527343750000000e+00 1.197662551396312115e-23 -3.524607626200734917e-23
1.291015625000000000e+00 2.308144193195264292e-23 -2.628224790529543337e-23
1.291503906250000000e+00 3.366200812216679475e-23 -1.662413802169895537e-23
1.291992187500000000e+00 4.347112680929843797e-23 -6.520459578999798139e-24
1.292480468750000000e+00 5.227638249205698961e-23 3.763040281640971707e-24
1.292968750000000000e+00 5.986638428066328905e-23 1.395191426762799549e-23
1.293457031250000000e+00 6.605518034911701450e-23 2.377002764422548204e-23
1.293945312500000000e+00 7.068785662777558662e-23 3.294638600969319665e-23
1.294433593750000000e+00 7.364427574052375625e-23 4.122323511505990644e-23
1.294921875000000000e+00 7.484142519056154935e-23 4.836192647870900762e-23
1.295410156250000000e+00 7.423740681159134952e-23 5.414910765442547792e-23
1.295898437500000000e+00 7.183346845892217621e-23 5.840448701021115350e-23
1.296386718750000000e+00 6.767466535760614075e-23 6.098639271095374130e-23
1.296875000000000000e+00 6.185120066751540776e-23 6.179740644073245766e-23
1.297363281250000000e+00 5.449647054731697778e-23 6.078981228244971026e-23
1.297851562500000000e+00 4.578354760067615734e-23 5.796700708351896661e-23
1.298339843750000000e+00 3.592242394722135583e-23 5.338421778386181934e-23
1.298828125000000000e+00 2.515460424886954446e-23 4.714862957269658084e-23
1.299316406250000000e+00 1.374760479840747892e-23 3.941633438632299146e-23
1.299804687500000000e+00 1.990601198408049570e-24 3.039007389125140280e-23
1.300292968750000000e+00 -9.812896578535262985e-24 2.031650500288894518e-23
